temperature,pressure,h2_n2_ratio,catalyst_age,space_velocity,conversion,energy_consumption,production_rate,emissions,fault
456.18101782710437,209.0453280416163,2.8736408184666984,499.6702437290534,24599.966219799408,0.30830280975692775,2304.126878692614,18.2021728931752,1678.5052702084768,0
542.6071459614874,221.01534890625322,2.832912096231403,746.7467725125942,13690.239911974231,0.3992131465348787,2879.7458519136526,13.116777004983874,2073.7435751934504,1
509.7990912717108,278.18210898032703,2.67615391250286,562.6667806563331,16932.793887397725,0.5289900495754171,2732.93062197786,21.49747074706762,2053.65692419813,0
489.7987726295555,201.0006579089838,3.107266670101488,83.3025831117964,23265.612737156363,0.43676460735717604,2556.916406265315,24.387830908963714,1904.9268816184192,0
423.40279606636545,280.4474527218257,2.9766241605086288,185.5802367835554,19641.7868904896,0.4955323370131482,2423.141759870971,23.359537346300467,1897.805882643811,0
423.3991780504304,163.22016464650372,3.3657009923240038,219.32818403091915,24771.42077269788,0.07205873685175862,2119.969810479282,4.283993498169657,1699.6683325209267,0
408.7125418252299,266.5197655812946,2.532109580482058,257.8642536448449,29224.158024457192,0.4104207132965806,2337.404826550161,28.786079476535306,1804.0449625589652,1
529.9264218662403,277.13214495821046,3.1438679275551262,565.4033919505042,12330.933754303951,0.5940793903462472,2866.546880337263,17.581328657176446,2007.3734060315257,0
490.16725176148134,177.2726479256008,3.262948878511561,503.9657798253935,24191.35432796122,0.2753382564392096,2535.4032084951587,15.985932771753529,1881.97194878524,0
506.2108866694068,214.55197985583007,3.259486569188307,203.16003836420893,14606.88311264229,0.5266967193789845,2594.919105485768,18.464153797874364,1895.986004906995,0
403.08767414437034,174.82496619954833,3.386073967095525,67.55484345568708,18289.534548151387,0.08219273320463012,2116.6448248549746,3.6078404005273734,1655.1356263991547,0
545.4864778242992,255.99061934913266,3.229033742829494,171.43220447471808,10657.254515902796,0.7326368912138871,2983.213146948726,18.738954761774842,2078.9133170768096,1
524.8663961200632,230.30216520924853,3.4278100616476963,984.3813126186033,12718.147645853978,0.33681208363965265,2808.354207167,10.280701940728372,2015.4577769564276,1
431.8508666017414,245.29850200624816,2.8326565998208917,468.5469497914723,16395.545780977995,0.32213061753111855,2330.1871301905126,12.6756174892468,1700.27631588842,0
427.2737450810651,179.47304504343168,3.003209416751543,867.3455047021125,16839.716105759697,0.10833852797634695,2125.2147843207836,4.378536130650209,1703.1933121244706,0
427.51067647801506,181.76187930786293,2.5140796632828906,848.7524666688433,27991.704329241915,0.14269473131970106,2181.545125244828,9.58624494826005,1646.8852979834041,1
445.63633644393065,156.22459882648596,2.506957587303291,511.5195574628737,24836.2581853303,0.11298870687073839,2296.1462386600315,6.734920070083829,1735.5595580797803,1
